total_timesteps,iterations,ep_len_mean,ep_rew_mean,fps,time_elapsed
724992,5664,10.03,4.892,3660,198.0
725120,5665,10.03,4.952,3660,198.1
725248,5666,10.04,4.916,3659,198.2
725376,5667,10.04,4.836,3659,198.2
725504,5668,10.04,4.816,3659,198.3
725632,5669,10.05,4.805,3658,198.3
725760,5670,10.05,4.8,3658,198.4
725888,5671,10.04,4.901,3657,198.5
726016,5672,10.05,4.945,3657,198.5
726144,5673,10.05,4.865,3656,198.6
726272,5674,10.04,4.836,3656,198.6
726400,5675,10.05,4.8,3655,198.7
726528,5676,10.04,4.841,3655,198.8
726656,5677,10.02,4.893,3654,198.8
726784,5678,10.02,4.843,3654,198.9
726912,5679,10.02,4.793,3653,198.9
727040,5680,10.01,4.874,3653,199.0
727168,5681,10.02,4.898,3653,199.1
727296,5682,10.03,4.957,3652,199.1
727424,5683,10.02,5.008,3652,199.2
727552,5684,10.04,4.936,3651,199.2
727680,5685,10.06,4.934,3651,199.3
727808,5686,10.07,4.923,3650,199.4
727936,5687,10.09,4.981,3650,199.4
728064,5688,10.09,4.951,3649,199.5
728192,5689,10.08,4.972,3649,199.6
728320,5690,10.09,4.891,3648,199.6
728448,5691,10.1,4.89,3648,199.7
728576,5692,10.08,4.872,3647,199.7
728704,5693,10.06,4.949,3647,199.8
728832,5694,10.05,5.03,3646,199.9
728960,5695,10.04,4.966,3646,199.9
729088,5696,10.06,4.929,3645,200.0
729216,5697,10.05,4.95,3645,200.0
729344,5698,10.05,4.955,3644,200.1
729472,5699,10.04,4.981,3644,200.2
729600,5700,10.04,5.031,3643,200.2
729728,5701,10.04,4.916,3643,200.3
729856,5702,10.05,4.85,3642,200.4
729984,5703,10.06,4.854,3642,200.4
730112,5704,10.06,4.874,3640,200.5
730240,5705,10.07,4.878,3640,200.6
730368,5706,10.06,4.909,3639,200.7
730496,5707,10.06,4.894,3639,200.7
730624,5708,10.06,4.844,3639,200.8
730752,5709,10.07,4.823,3638,200.8
730880,5710,10.06,4.889,3638,200.9
731008,5711,10.05,4.83,3637,201.0
731136,5712,10.03,4.812,3637,201.0
731264,5713,10.04,4.791,3636,201.1
731392,5714,10.04,4.726,3636,201.1
731520,5715,10.07,4.648,3635,201.2
731648,5716,10.06,4.699,3635,201.3
731776,5717,10.06,4.739,3634,201.3
731904,5718,10.05,4.785,3634,201.4
732032,5719,10.06,4.854,3633,201.4
732160,5720,10.06,4.919,3633,201.5
732288,5721,10.04,5.026,3632,201.6
732416,5722,10.04,5.071,3632,201.6
732544,5723,10.03,5.057,3632,201.7
732672,5724,10.03,4.962,3631,201.8
732800,5725,10.03,4.927,3631,201.8
732928,5726,10.04,4.906,3630,201.9
733056,5727,10.03,4.832,3630,201.9
733184,5728,10.03,4.737,3629,202.0
733312,5729,10.03,4.662,3629,202.0
733440,5730,10.03,4.692,3628,202.1
733568,5731,10.03,4.767,3628,202.2
733696,5732,10.03,4.867,3628,202.2
733824,5733,10.03,4.892,3627,202.3
733952,5734,10.03,4.912,3627,202.4
734080,5735,10.03,4.947,3626,202.4
734208,5736,10.04,5.026,3626,202.5
734336,5737,10.05,5.045,3625,202.5
734464,5738,10.05,5.0,3625,202.6
734592,5739,10.05,4.945,3624,202.7
734720,5740,10.05,4.92,3624,202.7
734848,5741,10.06,4.874,3623,202.8
734976,5742,10.06,4.824,3623,202.8
735104,5743,10.05,4.875,3623,202.9
735232,5744,10.06,4.834,3622,203.0
735360,5745,10.05,4.835,3622,203.0
735488,5746,10.04,4.856,3621,203.1
735616,5747,10.03,4.892,3621,203.1
735744,5748,10.04,4.831,3620,203.2
735872,5749,10.05,4.805,3620,203.3
736000,5750,10.06,4.814,3620,203.3
736128,5751,10.06,4.754,3619,203.4
736256,5752,10.05,4.805,3619,203.4
736384,5753,10.05,4.845,3618,203.5
736512,5754,10.05,4.915,3618,203.6
736640,5755,10.05,4.945,3617,203.6
736768,5756,10.04,4.976,3617,203.7
736896,5757,10.02,5.053,3616,203.7
737024,5758,10.01,5.114,3616,203.8
737152,5759,10.01,5.174,3615,203.9
737280,5760,10.03,5.077,3615,203.9
737408,5761,10.03,5.097,3615,204.0
737536,5762,10.03,5.007,3614,204.0
737664,5763,10.03,5.062,3614,204.1
737792,5764,10.05,4.995,3613,204.2
737920,5765,10.05,4.935,3613,204.2
738048,5766,10.05,4.89,3612,204.3
738176,5767,10.05,4.84,3612,204.3
738304,5768,10.05,4.82,3612,204.4
738432,5769,10.05,4.8,3611,204.5
738560,5770,10.05,4.815,3611,204.5
738688,5771,10.06,4.799,3610,204.6
738816,5772,10.03,4.967,3610,204.6
738944,5773,10.04,4.896,3609,204.7
739072,5774,10.04,4.911,3609,204.8
739200,5775,10.04,4.916,3609,204.8
739328,5776,10.04,4.886,3608,204.9
739456,5777,10.04,4.866,3608,204.9
739584,5778,10.04,4.866,3607,205.0
739712,5779,10.03,4.882,3607,205.1
739840,5780,10.03,4.817,3606,205.1
739968,5781,10.02,4.828,3606,205.2
740096,5782,10.04,4.846,3605,205.3
740224,5783,10.03,4.907,3604,205.4
740352,5784,10.02,4.958,3604,205.4
740480,5785,10.02,4.918,3603,205.5
740608,5786,10.02,4.898,3603,205.5
740736,5787,10.02,4.808,3602,205.6
740864,5788,10.02,4.853,3602,205.7
740992,5789,10.03,4.887,3601,205.7
741120,5790,10.01,4.899,3601,205.8
741248,5791,10.02,4.903,3601,205.8
741376,5792,10.02,4.913,3600,205.9
741504,5793,10.02,5.008,3600,206.0
741632,5794,10.04,4.921,3599,206.0
741760,5795,10.05,4.895,3599,206.1
741888,5796,10.06,4.819,3598,206.1
742016,5797,10.06,4.804,3598,206.2
742144,5798,10.09,4.681,3598,206.3
742272,5799,10.09,4.656,3597,206.3
742400,5800,10.11,4.579,3597,206.4
742528,5801,10.11,4.554,3596,206.4
742656,5802,10.1,4.585,3596,206.5
742784,5803,10.09,4.646,3595,206.6
742912,5804,10.11,4.639,3595,206.6
743040,5805,10.09,4.651,3595,206.7
743168,5806,10.07,4.733,3594,206.7
743296,5807,10.06,4.769,3594,206.8
743424,5808,10.04,4.801,3593,206.9
743552,5809,10.04,4.891,3593,206.9
743680,5810,10.05,4.845,3592,207.0
743808,5811,10.05,4.85,3592,207.0
743936,5812,10.04,5.006,3592,207.1
744064,5813,10.05,4.955,3591,207.2
744192,5814,10.07,4.913,3591,207.2
744320,5815,10.07,4.858,3590,207.3
744448,5816,10.07,4.963,3590,207.3
744576,5817,10.1,4.905,3590,207.4
744704,5818,10.08,4.992,3589,207.5
744832,5819,10.07,5.018,3589,207.5
744960,5820,10.08,5.012,3588,207.6
745088,5821,10.08,5.087,3588,207.6
745216,5822,10.06,5.149,3587,207.7
745344,5823,10.07,5.128,3587,207.8
745472,5824,10.06,5.034,3587,207.8
745600,5825,10.05,5.05,3586,207.9
745728,5826,10.04,5.021,3586,207.9
745856,5827,10.04,4.976,3585,208.0
745984,5828,10.05,4.925,3585,208.1
746112,5829,10.04,4.886,3584,208.1
746240,5830,10.04,4.851,3584,208.2
746368,5831,10.03,4.887,3584,208.2
746496,5832,10.04,4.846,3583,208.3
746624,5833,10.05,4.84,3583,208.4
746752,5834,10.05,4.805,3582,208.4
746880,5835,10.05,4.83,3582,208.5
747008,5836,10.04,4.911,3581,208.5
747136,5837,10.05,4.875,3581,208.6
747264,5838,10.06,4.879,3581,208.7
747392,5839,10.07,4.848,3580,208.7
747520,5840,10.06,4.954,3580,208.8
747648,5841,10.05,4.985,3579,208.9
747776,5842,10.04,5.011,3579,208.9
747904,5843,10.04,4.931,3578,209.0
748032,5844,10.04,4.831,3578,209.0
748160,5845,10.04,4.821,3578,209.1
748288,5846,10.05,4.815,3577,209.1
748416,5847,10.04,4.791,3577,209.2
748544,5848,10.05,4.685,3576,209.3
748672,5849,10.06,4.719,3576,209.3
748800,5850,10.07,4.658,3576,209.4
748928,5851,10.07,4.723,3575,209.4
749056,5852,10.06,4.879,3575,209.5
749184,5853,10.08,4.842,3574,209.6
749312,5854,10.06,4.829,3574,209.6
749440,5855,10.07,4.828,3574,209.7
749568,5856,10.06,4.819,3573,209.8
749696,5857,10.06,4.784,3573,209.8
749824,5858,10.06,4.894,3572,209.9
749952,5859,10.08,4.802,3572,209.9
750080,5860,10.09,4.721,3570,210.1
750208,5861,10.06,4.819,3570,210.1
750336,5862,10.07,4.858,3569,210.2
750464,5863,10.07,4.853,3569,210.3
750592,5864,10.08,4.842,3568,210.3
750720,5865,10.08,4.842,3568,210.4
750848,5866,10.08,4.847,3567,210.4
750976,5867,10.06,4.844,3567,210.5
751104,5868,10.05,4.9,3567,210.6
751232,5869,10.04,4.786,3566,210.6
751360,5870,10.04,4.806,3566,210.7
751488,5871,10.03,4.782,3565,210.7
751616,5872,10.02,4.788,3565,210.8
751744,5873,10.01,4.829,3565,210.9
751872,5874,10.03,4.742,3564,210.9
752000,5875,10.03,4.772,3564,211.0
752128,5876,10.03,4.837,3563,211.0
752256,5877,10.04,4.906,3563,211.1
752384,5878,10.04,4.916,3563,211.2
752512,5879,10.05,4.94,3562,211.2
752640,5880,10.05,4.975,3562,211.3
752768,5881,10.04,4.976,3561,211.3
752896,5882,10.03,5.022,3561,211.4
753024,5883,10.03,4.982,3560,211.5
753152,5884,10.03,4.842,3560,211.5
753280,5885,10.02,4.813,3560,211.6
753408,5886,10.03,4.777,3559,211.6
753536,5887,10.03,4.772,3559,211.7
753664,5888,10.03,4.757,3558,211.8
753792,5889,10.05,4.785,3558,211.8
753920,5890,10.04,4.726,3557,211.9
754048,5891,10.05,4.755,3557,212.0
754176,5892,10.05,4.79,3557,212.0
754304,5893,10.08,4.652,3556,212.1
754432,5894,10.07,4.688,3556,212.1
754560,5895,10.07,4.693,3555,212.2
754688,5896,10.09,4.636,3555,212.3
754816,5897,10.07,4.638,3555,212.3
754944,5898,10.07,4.698,3554,212.4
755072,5899,10.08,4.687,3554,212.4
755200,5900,10.08,4.792,3553,212.5
755328,5901,10.06,4.849,3553,212.6
755456,5902,10.07,4.833,3552,212.6
755584,5903,10.06,4.804,3552,212.7
755712,5904,10.04,4.841,3552,212.7
755840,5905,10.04,4.871,3551,212.8
755968,5906,10.04,4.906,3551,212.9
756096,5907,10.02,4.968,3550,212.9
756224,5908,10.02,4.908,3550,213.0
756352,5909,10.02,4.948,3550,213.0
756480,5910,10.03,4.937,3549,213.1
756608,5911,10.03,4.962,3549,213.2
756736,5912,10.03,4.977,3548,213.2
756864,5913,10.03,4.942,3548,213.3
756992,5914,10.03,4.887,3548,213.4
757120,5915,10.03,4.957,3547,213.4
757248,5916,10.04,4.996,3547,213.5
757376,5917,10.02,4.968,3546,213.5
757504,5918,10.01,5.074,3546,213.6
757632,5919,10.02,5.053,3546,213.7
757760,5920,10.02,4.988,3545,213.7
757888,5921,10.02,4.998,3545,213.8
758016,5922,10.02,4.968,3544,213.8
758144,5923,10.04,4.886,3544,213.9
758272,5924,10.04,4.871,3544,214.0
758400,5925,10.05,4.935,3543,214.0
758528,5926,10.05,4.865,3543,214.1
758656,5927,10.04,4.901,3542,214.1
758784,5928,10.06,4.874,3542,214.2
758912,5929,10.07,4.868,3542,214.3
759040,5930,10.07,4.888,3541,214.3
759168,5931,10.04,4.966,3541,214.4
759296,5932,10.05,4.88,3540,214.4
759424,5933,10.07,4.698,3540,214.5
759552,5934,10.07,4.663,3540,214.5
759680,5935,10.07,4.708,3539,214.6
759808,5936,10.06,4.779,3539,214.7
759936,5937,10.05,4.765,3539,214.7
760064,5938,10.05,4.73,3537,214.9
760192,5939,10.08,4.607,3537,214.9
760320,5940,10.08,4.662,3536,215.0
760448,5941,10.06,4.819,3536,215.0
760576,5942,10.06,4.829,3536,215.1
760704,5943,10.06,4.789,3535,215.2
760832,5944,10.06,4.779,3535,215.2
760960,5945,10.06,4.789,3534,215.3
761088,5946,10.06,4.824,3534,215.3
761216,5947,10.03,4.922,3534,215.4
761344,5948,10.02,4.973,3533,215.4
761472,5949,10.02,4.943,3533,215.5
761600,5950,10.04,4.941,3532,215.6
761728,5951,10.04,4.956,3532,215.6
761856,5952,10.04,4.836,3532,215.7
761984,5953,10.06,4.829,3531,215.7
762112,5954,10.06,4.839,3531,215.8
762240,5955,10.07,4.828,3530,215.9
762368,5956,10.07,4.733,3530,215.9
762496,5957,10.07,4.758,3530,216.0
762624,5958,10.06,4.754,3529,216.1
762752,5959,10.08,4.777,3529,216.1
762880,5960,10.07,4.918,3529,216.2
763008,5961,10.06,4.884,3528,216.2
763136,5962,10.07,4.763,3528,216.3
763264,5963,10.06,4.829,3527,216.4
763392,5964,10.05,4.915,3527,216.4
763520,5965,10.04,4.946,3526,216.5
763648,5966,10.05,4.97,3526,216.5
763776,5967,10.03,4.952,3526,216.6
763904,5968,10.02,4.988,3525,216.7
764032,5969,10.01,5.099,3525,216.7
764160,5970,10.01,5.144,3525,216.8
764288,5971,10.01,5.064,3524,216.8
764416,5972,10.01,5.089,3524,216.9
764544,5973,10.0,5.065,3523,217.0
764672,5974,10.0,5.05,3523,217.0
764800,5975,10.0,5.075,3523,217.1
764928,5976,10.0,5.035,3522,217.1
765056,5977,10.0,4.89,3522,217.2
765184,5978,10.02,4.808,3521,217.3
765312,5979,10.05,4.795,3521,217.3
765440,5980,10.06,4.699,3521,217.4
765568,5981,10.06,4.679,3520,217.4
765696,5982,10.06,4.664,3520,217.5
765824,5983,10.07,4.563,3520,217.6
765952,5984,10.07,4.593,3519,217.6
766080,5985,10.08,4.687,3519,217.7
766208,5986,10.06,4.749,3518,217.7
766336,5987,10.02,4.843,3518,217.8
766464,5988,10.02,4.843,3518,217.9
766592,5989,10.02,4.833,3517,217.9
766720,5990,10.02,4.818,3517,218.0
766848,5991,10.01,4.949,3516,218.0
766976,5992,10.01,4.939,3516,218.1
767104,5993,10.01,4.954,3516,218.2
767232,5994,10.01,4.969,3515,218.2
767360,5995,10.02,4.928,3515,218.3
767488,5996,10.02,4.983,3515,218.3
767616,5997,10.03,4.927,3514,218.4
767744,5998,10.03,4.932,3514,218.5
767872,5999,10.03,4.957,3513,218.5
768000,6000,10.03,4.882,3513,218.6
768128,6001,10.02,4.908,3513,218.7
768256,6002,10.02,4.893,3512,218.7
768384,6003,10.01,4.919,3512,218.8
768512,6004,10.02,4.968,3511,218.8
768640,6005,10.01,5.079,3511,218.9
768768,6006,10.01,5.079,3511,219.0
768896,6007,10.01,4.994,3510,219.0
769024,6008,10.01,5.134,3510,219.1
769152,6009,10.02,5.078,3509,219.1
769280,6010,10.02,4.968,3509,219.2
769408,6011,10.02,4.943,3509,219.3
769536,6012,10.02,4.853,3508,219.3
769664,6013,10.02,4.758,3508,219.4
769792,6014,10.03,4.667,3508,219.4
769920,6015,10.03,4.732,3507,219.5
770048,6016,10.04,4.636,3506,219.6
770176,6017,10.04,4.676,3505,219.7
770304,6018,10.06,4.714,3505,219.7
770432,6019,10.05,4.73,3505,219.8
770560,6020,10.06,4.679,3504,219.9
770688,6021,10.06,4.809,3504,219.9
770816,6022,10.06,4.889,3504,220.0
770944,6023,10.07,4.858,3503,220.0
771072,6024,10.06,4.909,3503,220.1
771200,6025,10.05,4.93,3502,220.2
771328,6026,10.03,4.987,3502,220.2
771456,6027,10.05,5.005,3502,220.3
771584,6028,10.04,5.061,3501,220.3
771712,6029,10.06,4.954,3501,220.4
771840,6030,10.05,4.91,3500,220.5
771968,6031,10.04,4.896,3500,220.5
772096,6032,10.05,4.895,3500,220.6
772224,6033,10.05,4.855,3499,220.6
772352,6034,10.04,4.766,3499,220.7
772480,6035,10.03,4.842,3499,220.8
772608,6036,10.03,4.827,3498,220.8
772736,6037,10.01,4.904,3498,220.9
772864,6038,10.01,4.919,3497,220.9
772992,6039,10.01,4.874,3497,221.0
773120,6040,10.0,4.86,3497,221.1
773248,6041,10.0,4.93,3496,221.1
773376,6042,10.01,4.939,3496,221.2
773504,6043,10.01,4.929,3496,221.3
773632,6044,10.02,4.938,3495,221.3
773760,6045,10.03,4.917,3495,221.4
773888,6046,10.03,4.917,3494,221.4
774016,6047,10.03,4.982,3494,221.5
774144,6048,10.03,4.997,3494,221.6
774272,6049,10.03,4.967,3493,221.6
774400,6050,10.03,4.912,3493,221.7
774528,6051,10.03,4.857,3493,221.7
774656,6052,10.02,4.858,3492,221.8
774784,6053,10.03,4.742,3492,221.9
774912,6054,10.03,4.777,3491,221.9
775040,6055,10.03,4.797,3491,222.0
775168,6056,10.03,4.732,3491,222.0
775296,6057,10.05,4.775,3490,222.1
775424,6058,10.04,4.866,3490,222.2
775552,6059,10.05,4.85,3490,222.2
775680,6060,10.05,4.91,3489,222.3
775808,6061,10.06,4.954,3489,222.3
775936,6062,10.06,4.884,3489,222.4
776064,6063,10.08,4.782,3488,222.5
776192,6064,10.08,4.832,3488,222.5
776320,6065,10.09,4.766,3487,222.6
776448,6066,10.09,4.741,3487,222.6
776576,6067,10.09,4.681,3487,222.7
776704,6068,10.09,4.626,3486,222.8
776832,6069,10.06,4.634,3486,222.8
776960,6070,10.06,4.729,3486,222.9
777088,6071,10.04,4.771,3485,222.9
777216,6072,10.03,4.797,3485,223.0
777344,6073,10.01,4.919,3484,223.1
777472,6074,10.02,4.823,3484,223.1
777600,6075,10.02,4.843,3484,223.2
777728,6076,10.03,4.852,3483,223.2
777856,6077,10.04,4.886,3483,223.3
777984,6078,10.04,4.786,3483,223.4
778112,6079,10.05,4.8,3482,223.4
778240,6080,10.08,4.667,3482,223.5
778368,6081,10.08,4.637,3482,223.5
778496,6082,10.08,4.717,3481,223.6
778624,6083,10.08,4.717,3481,223.7
778752,6084,10.08,4.717,3480,223.7
778880,6085,10.07,4.678,3480,223.8
779008,6086,10.07,4.693,3479,223.9
779136,6087,10.07,4.658,3479,223.9
779264,6088,10.04,4.766,3479,224.0
779392,6089,10.02,4.813,3478,224.0
779520,6090,10.02,4.753,3478,224.1
779648,6091,10.02,4.768,3478,224.2
779776,6092,10.01,4.684,3477,224.2
779904,6093,10.01,4.724,3477,224.3
780032,6094,10.02,4.733,3475,224.4
780160,6095,10.02,4.778,3475,224.5
780288,6096,10.02,4.768,3475,224.5
780416,6097,10.03,4.757,3474,224.6
780544,6098,10.03,4.812,3474,224.7
780672,6099,10.03,4.847,3474,224.7
780800,6100,10.05,4.835,3473,224.8
780928,6101,10.05,4.75,3473,224.8
781056,6102,10.04,4.771,3473,224.9
781184,6103,10.05,4.765,3472,225.0
781312,6104,10.05,4.705,3472,225.0
781440,6105,10.04,4.676,3471,225.1
781568,6106,10.04,4.691,3471,225.1
781696,6107,10.05,4.63,3471,225.2
781824,6108,10.03,4.742,3470,225.3
781952,6109,10.04,4.796,3470,225.3
782080,6110,10.04,4.781,3470,225.4
782208,6111,10.02,4.858,3469,225.4
782336,6112,10.02,4.933,3469,225.5
782464,6113,10.02,5.093,3469,225.6
782592,6114,10.01,5.054,3468,225.6
782720,6115,10.01,5.074,3468,225.7
782848,6116,10.02,4.998,3467,225.7
782976,6117,10.01,5.014,3467,225.8
783104,6118,10.01,4.979,3467,225.9
783232,6119,10.01,4.889,3466,225.9
783360,6120,10.03,4.802,3466,226.0
783488,6121,10.03,4.787,3466,226.0
783616,6122,10.04,4.831,3465,226.1
783744,6123,10.04,4.906,3465,226.2
783872,6124,10.03,4.997,3465,226.2
784000,6125,10.03,4.942,3464,226.3
784128,6126,10.03,4.977,3464,226.3
784256,6127,10.04,5.016,3464,226.4
784384,6128,10.02,4.988,3463,226.5
784512,6129,10.03,4.862,3463,226.5
784640,6130,10.03,4.852,3463,226.6
784768,6131,10.03,4.762,3462,226.6
784896,6132,10.03,4.742,3462,226.7
785024,6133,10.03,4.842,3461,226.8
785152,6134,10.03,4.782,3461,226.8
785280,6135,10.04,4.786,3461,226.9
785408,6136,10.04,4.751,3460,226.9
785536,6137,10.02,4.808,3460,227.0
785664,6138,10.02,4.823,3460,227.1
785792,6139,10.02,4.843,3459,227.1
785920,6140,10.02,4.813,3459,227.2
786048,6141,10.01,4.804,3459,227.2
786176,6142,10.02,4.823,3458,227.3
786304,6143,10.02,4.828,3458,227.4
786432,6144,10.03,4.867,3458,227.4
786560,6145,10.03,4.827,3457,227.5
786688,6146,10.04,4.806,3457,227.5
786816,6147,10.05,4.86,3457,227.6
786944,6148,10.05,4.815,3456,227.7
787072,6149,10.05,4.85,3456,227.7
787200,6150,10.04,4.916,3456,227.8
787328,6151,10.02,4.838,3455,227.8
787456,6152,10.02,4.863,3455,227.9
787584,6153,10.02,4.873,3455,228.0
787712,6154,10.02,4.833,3454,228.0
787840,6155,10.01,4.869,3454,228.1
787968,6156,10.01,4.914,3454,228.1
788096,6157,10.01,4.854,3453,228.2
788224,6158,10.01,4.754,3453,228.2
788352,6159,10.02,4.833,3453,228.3
788480,6160,10.02,4.853,3452,228.4
788608,6161,10.04,4.876,3452,228.4
788736,6162,10.04,4.866,3451,228.5
788864,6163,10.05,4.805,3451,228.5
788992,6164,10.05,4.805,3451,228.6
789120,6165,10.05,4.775,3450,228.7
789248,6166,10.05,4.82,3450,228.7
789376,6167,10.04,4.786,3450,228.8
789504,6168,10.04,4.786,3449,228.9
789632,6169,10.02,4.828,3449,228.9
789760,6170,10.01,4.899,3449,229.0
789888,6171,10.0,4.945,3448,229.0
790016,6172,10.01,4.909,3447,229.2
790144,6173,10.01,4.914,3447,229.2
790272,6174,10.01,4.874,3446,229.3
790400,6175,10.01,4.924,3446,229.3
790528,6176,10.01,4.854,3446,229.4
790656,6177,10.02,4.878,3445,229.5
790784,6178,10.02,4.853,3445,229.5
790912,6179,10.02,4.853,3445,229.6
791040,6180,10.01,4.794,3444,229.6
791168,6181,10.01,4.864,3444,229.7
791296,6182,10.01,4.859,3444,229.8
791424,6183,10.02,4.903,3443,229.8
791552,6184,10.03,4.867,3443,229.9
791680,6185,10.02,4.858,3443,229.9
791808,6186,10.04,4.851,3442,230.0
791936,6187,10.05,4.845,3442,230.1
792064,6188,10.06,4.889,3441,230.1
792192,6189,10.06,4.854,3441,230.2
792320,6190,10.06,4.839,3441,230.2
792448,6191,10.07,4.758,3440,230.3
792576,6192,10.07,4.773,3440,230.4
792704,6193,10.08,4.747,3440,230.4
792832,6194,10.06,4.809,3439,230.5
792960,6195,10.06,4.779,3439,230.5
793088,6196,10.05,4.79,3439,230.6
793216,6197,10.05,4.765,3438,230.7
793344,6198,10.04,4.786,3438,230.7
793472,6199,10.03,4.777,3438,230.8
793600,6200,10.02,4.748,3437,230.8
793728,6201,10.03,4.722,3437,230.9
793856,6202,10.02,4.758,3437,231.0
793984,6203,10.02,4.788,3436,231.0
794112,6204,10.02,4.833,3436,231.1
794240,6205,10.02,4.893,3436,231.1
794368,6206,10.02,4.818,3435,231.2
794496,6207,10.02,4.848,3435,231.3
794624,6208,10.01,4.889,3435,231.3
794752,6209,10.0,4.87,3434,231.4
794880,6210,10.0,4.85,3434,231.4
795008,6211,10.0,4.815,3434,231.5
795136,6212,10.0,4.875,3433,231.6
795264,6213,10.0,4.865,3433,231.6
795392,6214,10.02,4.883,3433,231.7
795520,6215,10.02,4.893,3432,231.7
795648,6216,10.03,4.882,3432,231.8
795776,6217,10.03,4.882,3432,231.9
795904,6218,10.03,4.942,3431,231.9
796032,6219,10.04,4.926,3431,232.0
796160,6220,10.04,4.796,3431,232.0
796288,6221,10.04,4.846,3430,232.1
796416,6222,10.03,4.837,3430,232.2
796544,6223,10.02,4.918,3430,232.2
796672,6224,10.02,4.973,3429,232.3
796800,6225,10.03,4.977,3429,232.3
796928,6226,10.03,4.912,3429,232.4
797056,6227,10.03,4.922,3428,232.5
797184,6228,10.03,4.962,3428,232.5
797312,6229,10.02,4.958,3428,232.6
797440,6230,10.03,4.937,3427,232.6
797568,6231,10.03,4.902,3427,232.7
797696,6232,10.03,4.887,3427,232.8
797824,6233,10.03,4.817,3426,232.8
797952,6234,10.03,4.872,3426,232.9
798080,6235,10.03,4.902,3426,232.9
798208,6236,10.03,4.922,3425,233.0
798336,6237,10.03,4.887,3425,233.1
798464,6238,10.03,4.847,3425,233.1
798592,6239,10.03,4.807,3424,233.2
798720,6240,10.03,4.842,3424,233.2
798848,6241,10.03,4.792,3424,233.3
798976,6242,10.04,4.761,3423,233.4
799104,6243,10.03,4.747,3423,233.4
799232,6244,10.04,4.721,3423,233.5
799360,6245,10.04,4.696,3422,233.5
